1875	2	2	26	2	15	27	33	19	4	4	4	12	87	80	10	1.65	8.02	20.6	60.5	2110	-999
1876	2	2	26	2	15	28	33	19	4	4	4	12	95	87	10	1.05	8.31	21.2	61	2100	-999
1877	1	2	26	2	15	26	33	19	4	4	4	12	79	73	10	0.99	7.06	23.4	65	-999	2420
1878	2	2	26	2	15	28	33	19	4	4	4	12	95	87	10	1.02	6.44	20.2	61	2040	-999
1879	2	2	26	2	15	25	33	19	4	4	4	12	71	66	10	1.27	8.66	28	74	-999	2680
1881	2	2	26	2	15	25	33	19	4	4	4	12	71	66	10	0.83	7.25	23.2	68.5	-999	2470
1882	1	2	26	2	15	25	33	19	4	4	4	12	71	66	10	1.48	8.89	27	73	-999	2540
1884	2	2	26	4	16	30	36	20	4	4	4	12	111	101	10	1.6	9.1	23.8	71	-999	2620
1885	2	2	26	4	16	30	36	20	4	4	4	12	111	101	10	1.59	8.89	25.6	69	-999	2720
1887	1	2	26	4	16	25	36	20	4	4	4	12	71	66	10	1.5	9.52	21.6	63.5	-999	2170
1888	1	2	26	1	18	32	35	20	4	4	4	12	127	115	10	1.01	6.78	17.2	57.5	2190	-999
1889	1	2	26	1	18	31	35	20	4	4	4	12	119	108	10	1.16	7.37	16.4	53.5	1990	-999
1890	2	2	26	4	16	29	36	20	4	4	4	12	103	94	10	1.33	7.84	21.6	70	-999	2280
1891	1	2	26	1	18	32	35	20	4	4	4	12	127	115	10	1.17	7.13	17.8	56.5	2100	-999
1892	2	2	26	1	18	28	35	20	4	4	4	12	95	87	10	0.96	7.5	21.2	70.5	2200	-999
1893	2	2	26	1	18	27	35	20	4	4	4	12	87	80	10	1.18	7.22	21	76	2140	-999
1894	1	2	26	1	18	32	35	20	4	4	4	12	127	115	10	1.22	8.02	17.4	49.5	1880	-999
1895	1	2	26	1	18	28	35	20	4	4	4	12	95	87	10	1.08	7.07	19.2	61	2270	-999
1896	1	2	26	1	18	26	35	20	4	4	4	12	79	73	10	1.28	7.79	21.6	64	-999	2160
1897	1	2	26	1	18	31	35	20	4	4	4	12	119	108	10	1.35	7.23	16	49.5	1750	-999
1898	2	2	26	1	18	31	35	20	4	4	4	12	119	108	10	1.25	7.43	19.4	65	2270	-999
1899	2	2	26	4	12	32	34	20	4	4	4	12	127	115	10	1.43	9.45	20.6	69.5	2160	-999
1900	2	2	26	4	12	32	34	20	4	4	4	12	127	115	10	0.86	6.29	19.4	65	2240	-999
1901	1	2	26	4	12	30	34	20	4	4	4	12	111	101	10	1.45	7.24	25.4	72.5	-999	1930
